9.17636e-13 	 4.806e-06 	 -216.517 	 0
1.87306e-12 	 -4.806e-06 	 -176.306 	 0
2.80521e-12 	 3.204e-06 	 500.702 	 0
3.72272e-12 	 3.204e-06 	 108.991 	 0
4.64939e-12 	 -8.01e-06 	 -269.782 	 0
5.58959e-12 	 -4.806e-06 	 -159.542 	 0
6.55302e-12 	 0 	 0 	 0
7.46955e-12 	 9.612e-06 	 327.321 	 0
8.44232e-12 	 -3.204e-06 	 -102.799 	 0
9.3879e-12 	 3.204e-06 	 105.755 	 0
1.03805e-11 	 -1.602e-06 	 -50.3706 	 0
1.13649e-11 	 3.204e-06 	 101.589 	 0
1.23223e-11 	 3.204e-06 	 104.45 	 0
1.32907e-11 	 -3.204e-06 	 -103.262 	 0
1.43058e-11 	 3.204e-06 	 98.5135 	 0
1.52633e-11 	 -3.204e-06 	 -104.437 	 0
1.62131e-11 	 3.204e-06 	 105.283 	 0
1.71827e-11 	 0 	 0 	 0
1.81546e-11 	 0 	 0 	 0
1.90996e-11 	 0 	 0 	 0
2.01091e-11 	 -3.204e-06 	 -99.0677 	 0
2.1109e-11 	 3.204e-06 	 100.009 	 0
2.21226e-11 	 -1.602e-06 	 -49.3293 	 0
2.30929e-11 	 4.806e-06 	 154.59 	 0
2.40451e-11 	 -3.204e-06 	 -78.9697 	 0
2.50033e-11 	 -4.806e-06 	 -156.547 	 0
2.59656e-11 	 4.806e-06 	 155.871 	 0
2.69358e-11 	 0 	 0 	 0
2.79354e-11 	 0 	 0 	 0
2.89877e-11 	 0 	 0 	 0
3.00532e-11 	 0 	 0 	 0
3.10618e-11 	 -3.204e-06 	 -99.1535 	 0
3.20582e-11 	 4.806e-06 	 150.537 	 0
3.30497e-11 	 -4.806e-06 	 -151.288 	 0
3.40099e-11 	 3.204e-06 	 104.14 	 0
3.49851e-11 	 0 	 129.423 	 0
3.59574e-11 	 0 	 0 	 0
3.70072e-11 	 0 	 0 	 0
3.80194e-11 	 0 	 0 	 0
3.90209e-11 	 0 	 0 	 0
3.9975e-11 	 0 	 0 	 0
4.09732e-11 	 0 	 0 	 0
4.19578e-11 	 -3.204e-06 	 -101.565 	 0
4.299e-11 	 4.806e-06 	 145.314 	 0
4.40512e-11 	 1.602e-06 	 79.2162 	 0
4.50349e-11 	 3.204e-06 	 101.656 	 0
4.60377e-11 	 -8.01e-06 	 -249.303 	 0
4.70404e-11 	 0 	 0 	 0
4.80618e-11 	 0 	 0 	 0
4.9084e-11 	 1.602e-06 	 48.9121 	 0
5.00809e-11 	 0 	 0 	 0
5.10674e-11 	 3.204e-06 	 166.724 	 0
5.20529e-11 	 -4.806e-06 	 -152.194 	 0
5.30265e-11 	 0 	 0 	 0
5.40483e-11 	 0 	 0 	 0
5.50469e-11 	 0 	 0 	 0
5.59946e-11 	 0 	 0 	 0
5.7068e-11 	 0 	 0 	 0
5.80948e-11 	 0 	 0 	 0
5.90947e-11 	 -1.602e-06 	 -50.0056 	 0
6.01122e-11 	 1.602e-06 	 49.1406 	 0
6.10839e-11 	 -1.602e-06 	 -51.4547 	 0
6.2059e-11 	 0 	 0 	 0
6.30835e-11 	 0 	 0 	 0
6.41868e-11 	 1.602e-06 	 45.3214 	 0
6.51674e-11 	 0 	 0 	 0
6.61354e-11 	 0 	 0 	 0
6.71024e-11 	 0 	 0 	 0
6.81155e-11 	 0 	 0 	 0
6.90536e-11 	 0 	 0 	 0
7.00733e-11 	 0 	 0 	 0
7.10825e-11 	 0 	 0 	 0
7.2109e-11 	 0 	 0 	 0
7.30953e-11 	 0 	 0 	 0
7.40785e-11 	 1.602e-06 	 50.8558 	 0
7.50951e-11 	 0 	 0 	 0
7.60631e-11 	 0 	 0 	 0
7.71222e-11 	 0 	 0 	 0
7.80766e-11 	 3.204e-06 	 104.777 	 0
7.90783e-11 	 0 	 0 	 0
8.00928e-11 	 -4.806e-06 	 -147.855 	 0
8.11237e-11 	 4.806e-06 	 145.508 	 0
8.20871e-11 	 0 	 0 	 0
8.3048e-11 	 0 	 0 	 0
8.40922e-11 	 0 	 0 	 0
8.51064e-11 	 0 	 0 	 0
8.61179e-11 	 -3.204e-06 	 -98.8607 	 0
8.71827e-11 	 -1.602e-06 	 -46.9572 	 0
8.82194e-11 	 4.806e-06 	 144.692 	 0
8.92334e-11 	 -1.602e-06 	 -49.3079 	 0
9.0256e-11 	 0 	 0 	 0
9.12891e-11 	 0 	 0 	 0
9.23234e-11 	 0 	 0 	 0
9.33209e-11 	 0 	 0 	 0
9.43092e-11 	 0 	 0 	 0
9.53624e-11 	 0 	 0 	 0
9.63905e-11 	 0 	 0 	 0
9.73953e-11 	 0 	 0 	 0
9.84702e-11 	 0 	 0 	 0
9.94692e-11 	 0 	 0 	 0
1.00393e-10 	 0 	 0 	 0
1.0139e-10 	 0 	 0 	 0
1.02413e-10 	 0 	 0 	 0
1.03461e-10 	 1.602e-06 	 47.7049 	 0
1.04474e-10 	 -1.602e-06 	 -49.3376 	 0
1.05433e-10 	 4.806e-06 	 156.433 	 0
1.06449e-10 	 -4.806e-06 	 -147.646 	 0
1.07444e-10 	 0 	 0 	 0
1.08372e-10 	 0 	 0 	 0
1.09362e-10 	 0 	 0 	 0
1.10377e-10 	 0 	 0 	 0
1.1139e-10 	 0 	 0 	 0
1.12392e-10 	 0 	 0 	 0
1.13393e-10 	 0 	 0 	 0
1.14338e-10 	 0 	 0 	 0
1.15333e-10 	 0 	 0 	 0
1.16309e-10 	 0 	 0 	 0
1.17334e-10 	 0 	 0 	 0
1.18388e-10 	 0 	 0 	 0
1.19398e-10 	 0 	 0 	 0
1.20358e-10 	 0 	 0 	 0
1.21342e-10 	 0 	 0 	 0
1.22333e-10 	 0 	 0 	 0
1.23341e-10 	 0 	 0 	 0
1.2443e-10 	 0 	 0 	 0
1.2549e-10 	 0 	 0 	 0
1.26514e-10 	 0 	 0 	 0
1.27548e-10 	 0 	 0 	 0
1.28548e-10 	 0 	 0 	 0
1.29538e-10 	 0 	 0 	 0
1.30527e-10 	 0 	 0 	 0
1.31549e-10 	 0 	 0 	 0
1.32571e-10 	 0 	 0 	 0
1.33545e-10 	 0 	 0 	 0
1.34557e-10 	 0 	 0 	 0
1.35565e-10 	 0 	 0 	 0
1.36549e-10 	 0 	 0 	 0
1.37605e-10 	 0 	 0 	 0
1.38563e-10 	 0 	 0 	 0
1.39553e-10 	 0 	 0 	 0
1.40548e-10 	 0 	 0 	 0
1.41529e-10 	 0 	 0 	 0
1.42654e-10 	 0 	 0 	 0
1.43698e-10 	 0 	 0 	 0
1.44667e-10 	 0 	 0 	 0
1.45734e-10 	 0 	 0 	 0
1.46766e-10 	 0 	 0 	 0
1.47759e-10 	 0 	 0 	 0
1.4877e-10 	 0 	 0 	 0
1.49727e-10 	 4.806e-06 	 156.722 	 0
1.50745e-10 	 0 	 0 	 0
1.51752e-10 	 -3.204e-06 	 -99.2434 	 0
1.52761e-10 	 0 	 0 	 0
1.53728e-10 	 0 	 0 	 0
1.54762e-10 	 0 	 0 	 0
